text,label
@tehsisir Yg kaya apa dek produknyaa spill foto dong ,0
MAMPUUUS LUUU NTAR VIDEO VIDEO LUU GUEE SEBAR DAAAN FOTO MUKA GUEEE BABAK BELUUR GUEEE SHAREEEEE. BIAR MAMPUSS LUUUU.,0
@scrambledthings spill alamatnya,0
@sosmedkeras eh spill foto ibunya dung,1
@njmzchxxx Itu poto km?? Ko main sebar aja ya,0
@devilishpurr Spill rumah hamsternya kak,0
@aditya_alfarabi hi kak bisaaa yuuuu wa di bio spill detailsnya yaa,0
@suckgempi @ciggretaftu JAHAT BGT ANJING udah ga bisa berkata kata( : sebar aja kak nomor wa nyaa,1
@tanyarlfes nga lah. ngapain kasih stranger no wa kita kecuali ada urgensi yang mengharuskan sebar nomer wa,0
Spill foto hari minggu https://t.co/U1GglDLzUr,0
@xalndraa tolong spill nomor nya dong ka,1
Spill kamu lagi foto pegang ktp dong,0
@c3_hristian @j3llycupy yaudah gini lu share aja nomernya kesini trus kita doxxing ramean jgn raguin kekuatan #bishzzer gt,1
@kegblgnunfaedh Plis sebar dong foto ortu tersangka yg ngebelain anak2nya ,1
@youngholovr Jel gabaikk sebar foto pas mndiii,0
@badnolep spill muka suaminya juga dong kan yang salah 22nya,1
@Little_secret9 Muka suami ga ikutan di spill ?,1
@abctgeloo Kpn kmu spill wa mu?,0
@sbyfess Ktp coba sebar en,1
Qistina i know tu muka you kan jangan sampai aku serang kau nanti baru kau na mengaku,0
@kegblgnunfaedh Spill muka si suami nya dong,1
@mecflari Berarti muka nya harus ditandain nih wkkakak bakal ku spill terus ah wkakka,0
@whitemacarvn KIWWWW SPILL MUKA DONG GANTENG,0
@tanyarlfes Ga semua sih pengen spill mukanya gatega,0
Spill mukanya ye plss,1
spill dong nomernya pengen gue ajak smekdon,1
@Shanty1BM Spill alamatnya biar diulti sama warga,1
@whxtedxnhill Spill mukanya dong cantik ,0
@Askrlfess Spill nama ama rumahnya aja kak kita ready kok ngantemi jancokk,1
@18fesss Spill mukanya biar digeruduk sama2,1
@cameshiro @rhdtle @kniyiciynvau Nomornya spill,1
spill wa kali bal ,1
@CindiRetno Spill foto dan nama lengkap dengan senang hati akan saya jangkau lebih luas .,1
INI GUE SPILL ALAMATNYA KALI YA DI TWITTER BIAR RUMAHNYA DI DEMO,1
@wa_rmhearted kak itu muka orangnya sebar aja di menfess jogja lahh,1
@Greschinov Di tunggu gengs nomornya biar dia tau rasanya nomornya di sebarin biar dia tau rasanya dpt ribuan pesan ,1
@piti_acoustic Mau alamat rumah ku gak? Ntar aku spill wkwk,0
NAH GINI DONG DI SPILL SEMUA MUKA NYA,0
@dekabbh spill alamat + nomor telpon yang ada di resi kak,1
@barbara92aes @lando99aes STOP SEBAR MUKA GW YA,0
@jogmfs Spill muka ortunya ges,1
@saturnlunacy_ ga spill store malah spill nomer pribadi cok wkwkwk,0
Spill nomor rekening kamu hao,0
@noothinc_ spill fotonya kak,0
@tanyakanrl lapor polisi nderr jangan di tf duit spill nomornya biar di rujak sekalian,1
@janghkar Spill muka suaminya dan akun sosmednya juga dong.. Biar netizen bertindak selanjutnya.,1
@tanyakanrl https://t.co/NtIbJZgpuN nih yg mau serang ini nomor hp nya,1
@brickazs Predator apa lagi ini? Coba spill muka kampangnya yg kayak babi itu!!!,1
Spill nomer adek lo dong. Mau gw kontolin,1
@kegblgnunfaedh Spill foto lcnya,1
@ssefnum cba nomer hpnya sebarin terus bilang itu nomer hpnya artis nder,1
@210499__ @starfess spill muka saudara mu nder,1
Kata gua si spill no wa trs diteror wkwk https://t.co/hF1LkHxxoP,1
Spill mba muka suaminya anjir sinting,1
@Askrlfess Spill no wa nya sama ig nya biar di bully netizen,1
Paul kalo lg telponan ngomongnya gitu ya? Spill no wa gasih powl,0
@podengnyakak Yampuun dikomen juga nawarin e63. Minta fto ktpnya aja coba nanti kita spill disini tuman,1
SPILL FOTONYA KAK TYONG,0
@convomf knp di tutupin nomornya kak pdhl pen aku serang ,1
@gegerriy Spill foto Utap,0
@Fenly_un1ty ada yg mau di spill lg ngga fotonya ? yg blm di upload gtu ,0
@ooopsgotyou gaada yang spill nomernya kah? pengen silaturahmi,1
@HwmngYeji spill nomor wa nya berapa kak,1
spill apaan? spill mukanya logo?,0
kaya anak cyber yg kena spill abis ngefake pake foto orang,0
SPILL NOMORNYA.,1
@tanyakanrl kenapasi yang kayak gini gk pernah spill nomor wa nya seklian itung itung teror tu monyet,1
@yaemfko spill nomor mau w blok,1
@Askrlfess nder spill nomor hp cowoknya temenmu. aku siap jadi pelakor kalau cewenya macam ini,1
spill fotonya dong kak nanti https://t.co/bmEou4FXFv,0
@lee_sepuluh SPILL NOMER NYA FAA AKU CEK BIAR BANYAK YG BANTU REPORT,1
@collegemenfess Spill kampus dan no wa si kating panitia ospek. Yg bgini2 kudu viral baru berenti prakteknya. Ospek kayak gini adalah budaya useless.,1
@rdaysatt Ayo otw serang rumah ny,0
minimal lo spill nomornya lah wkwk,1
@convomfs Kamu sebar aja foto laki yg bikin kamu hamil ke media sosial agar banyak orang tahu,1
@flarfspring tos takut kalo sebar muka rl atau info soal rl di twt ini.,0
@txtdarionlshop @inDrive Spill muka drivernya,1
Guysss gue buat kuping gajah di rumah skrng lagi dikulkas biar enak ngirisnyaa tar klo dah jdi gue spill xixix,0
@szawturn km gak mau ikutan spill? Aku ngefaker foto esa trus akun ku ada 10 lebih,0
@chaewonae @mintjyi Spill muka gantengnya skrg!,0
spill ngabers anying yang merusak kebahagiaan orang tuh pengen tak toyor mukanya sampe bonyok.,1
mbil spill nomor cowokmu yang oke itu dong,1
@tanyakanrl Plis tmnku jg abis kena ini. Dia mau neyabrin di sosmed krna ketakutan tmnku diancam di mintain uang 5 jt atau ga fotonya di sebar. Krna dia bingung jd dia sanggupin trs ketemuan buat hapus foto itu dihp cwo itu. Tp aku ga percaya loh,0
@popinxandy lo diem atau foto lo dan mas² an itu gue sebar skrg jugak????????,0
Spill lah muka si kupse kupse itu Punya nyali ga? https://t.co/IQZnajuHXp,1
@convoselfol udah spill muka nih https://t.co/nY1KwkPWhF,0
@zizuambis @Malvin_juan sebarin alamat rumahnya biar netizen yg geruduk,1
@18fesss Coba spill nomor lengkapnya biar d cari di Getcontact,1
@nebulalphacent yaampunn spill dongg wjej beneran satu rumah kah? ,0
engga tp kalo spill foto pernah,0
@ameowlody halo kak spill detail yukkk wa di bio,0
@hellomiiyuu spill keranjang nomer 7 dong sis,0
@TradeInves Spill alamat rmhnya dong minimal no. Wa nya,1
@indosatcil AKU NYARI INI FOTO spill masternimnya pls ,0
@clovar kaa mau spill nomor nyaa,1
@Keookie Muka ganteng gu mau di spill. https://t.co/TPL4bLWK16,0
@MellaAgu heheh yg iseng itu yg sebarin no WA kwkwkw,0
Data yg di post ga lengkap org jelas2 lu spill alamat juga. Ada gesrek2nya ini artis.,0
@mnashahu @mynewshub Rumah batu kalau kena serang anai2 memang saja la,0
@DONPHYUCK Aku udh sebarin ke grup wa keluarga,0
@gyuissii spill dompetnya dong biar bisa nyimpen foto suamu,0
TERIMAKASYIII KAK TARO UDAH MAU SPILL FOTO INI https://t.co/AWkQiEkrIE,0
@sbyfess Minimal spill mukanya,1
@aziqhasan Hahah serang terus rumahnya ekk,1
Kontak nomor cwo kalian kalian namain apa gais? Spill dong wkwkwkw sender first Tanyarl https://t.co/4pDxUSitnZ,0
@kimkucci @gemomile_ @starfess Yups bner cba aja di spill muka nya untung sma sendernya di crop,1
spill foto terbaik kalian pas tahun baru ini dong tons /imissu,0
@substoper apa harus ku spill foto behel nyengir elu ntuh?,0
@kilyeet SPILL ANJENG (foto lu dan ITU SIAPA LG) (yg kmrn kah),0
kata gw sebar nomernya di grup homo sih biar mampuy,1
@yssctmr44 Jiaaakkhh foto PM kok di sebar gini kak. Take down laaah,0
@justcallmechun Spill foto wkwk,0
Hanung foto u manaaaa SPILL DONG,0
ini siapa deh? spill dong mukanya aww https://t.co/a1XpXxuEug,0
@convomfs spill wa nya sini ku bantai,1
@anskook7 memang untuk apa di sebar sebar fotonya.,0
@urnextfriend Spill ga nih fotonya,0
@ritxsuki @AmlyRiska @kegblgnunfaedh Ini yang pada bikin ga ada yang mau spill fotonya yang sekarang kah penasaran bgttt,1
@Kelana18206087 Heh tolol lu siapa ko nomer gua di sebar sebar disini hapus gak lu Tolol,0
@marvellio_d10 muka aku nanti aku spill kok lio mau gak? tapi jadi degem aku dulu,0
@unjsecret spill ajasi nomernya,1
@kegblgnunfaedh Kalo muka sm sosmednya si BA udh di spill tolong kabarin ya gess,1
@TimpalBali spill no wa-nya nderrr,1
@jaehvxn spill alamat kamu,0
spill fotonya kak https://t.co/EBu0JIcsJQ,0
@MichanFamily Iya kak saran saya sebar aja nomor wa nya biar yang lain lebih hati hati lagi,1
@didihadid_ @Edelweis_35 Sekalian spill no wa nya di wkwkkww,1
@khansashals @ChanryGulo Wkwk di sebar aja fotonya kak kek org hilang,1
BerKelana kemana nih spill mukanya dong mas https://t.co/4j9ADZAgHs,0
@Pai_C1 dihh spill mukanya sekalian,1
@convomf Bikin thread tapi gak usah spill nama + foto dulu Pake nama samaran dulu aja,0
@rukawais Muka rl gua kok disebar sebar gitu.,0
@bbwangtan KEtemu org yg spill akun bca ku,0
@ridwanhr Si muhit temen saya rumahnya di serang juga,0
@tanyarlfes spill muka cewe nya,1
@tanyarlfes Perlu di spill fotonya ga @bbynis_ @Faa26_,0
@sbtfvck spill fotonya,0
Sebar luaskan di WA bapck bapack,0
@sbtcon marah lah minta balikin pc nya nder. kalo nggak spill aja alamatnya dia sm nomer telfon,1
@Drianfritz16 @kingmadrid__ @idextratime up ah kali aja ada yang spill alamatnya,1
@oohntyjsuh spill wa dong kak,0
@bknmwr Sebar data ktp foto verif ya kaa? Apa ada yg lain?,0
@LiivesOfToys LOTFESS! yang tau alamatnya opal bisa spill gak? aku mau labrak dia,1
spill alamat bapaknya. pengen saya ajak by one,1
@taeryhyun @convomf udah mau gue sebar di wa eh taunya ada tapinya,0
Yang gampang dulu @OutlanderQiu. Mau serang nomor berapa dan pake serangan apa? Jangan lupa sebut kelompokmu! Ditunggu sampai 19.50. https://t.co/jZdWcLqglr,0
Tolong jangan sebarin nomer w ke org kaef !!,0
dulu tuh kita rnb yang sebarin foto itu as apa yah lupa euy.... kan bisa ilang akunnya..... nah mungkin yang sekarang juga bisa ilang,0
Kok bisa ya org2 sana bisa hide muka ini gaada yg doxxing atau how,0
@tanyakanrl Spill nomornya biar netizen bs silaturahmi,1
@oosirsooyaa spill nomornya aja kak getcontact juga ss dulu biar keliatan data pribadinya,1
@afhprchya nanti gua spill foto pas di pelaminan ya,0
@emon098765432 wkwk ayo dong sekalian spill lgsg fotonya biar tambah membara ,1
hidup gue lagi di serang wa grup yang humoris abiss karena baru nyadar bentar lagi di fase pusing tujuh keliling,0
Manaaa fotooo asahoyykuuuu yang hpbd waijiiiiii u adaa apesi gaada spill foto hpbd gini elahhh,0
@vampwine_ spill foto kelamin terbaro lu,0
@nakskarunggoni Coba spill foto yg di bimbel nya ka,0
@shi1trluv Spill mukanya min. Penasaran gue kya mantan gue. Mau minta jatah gue wkwk,1
@vanic_attack ya spill nomernya dong,1
AAAA KUDU SPILL FOTO GAK SEHH INI WOY???,0
spill wa nya dong mniez,0
@nateIIas Spill foto Nate pas cilik!?,0
upload foto di twt circle enak juga yaa ga takutt terspill spill,0
@wa_rmhearted spill aja kak muka nya gregettttt biar di hantam massa akowkwokwok,1
@Bahrun_K Mukanya keliatan itu yang tau sekolah dan posisi rumahnya spill ya,1
@mysnarutic KU SPILL DI WA YA ijiin,0
Nunggu ada yg spill mukanya,1
@runeh_ Warlok kebraon siap memantau spill alamat mbak,0
@UPIfess Spill mukanya + akun medsos! Minimal dapet social punishment,1
@FOODFESS2 SENDER PLS SPILL ALAMATNYA!!!,0
@sosoo9z Sebar aja kak muka bapak mu selingkuhan bapakmu keluarga bapakmu emang gk ada otak itu,1
@tanyarlfes Sender gpp pdhl spill nomor ny jg greget bgt,1
@FWBESS Spill aja akun nama sama foto org nya nderr,1
@lilpuppykin spill dong fotonya!! ,0
mw spill muka ntar pada muntah ga dulu deh,0
@kegblgnunfaedh muka lakinya spill dong yg jelass,1
@ngikut_ajalurd @idextratime Bisa di spill foto Bapaknya ,1
@fluffdoyoung jgn tr ak ga di ciyum karna spill muka,0
@tanyarlfes Spill nomer Pak RTnya disini kak gw ajak gelut,1
@wonpilia21 @mazzini_gsp Parah sih sampe rumah dan anaknya kena doxxing semua. Pray for u and for your father but netizen is out of control,0
Spill lah muka manusia jelmaan iblis itu. Tololnya udah ke tulang bahkan ke DNA,1
bru aja kmrn dijelek2in sm orang jelek smbil spill data pribadi ewww,0
@izonemfs Ga ada yang mau spill fotonya nih? ,0
@sayizone @tanyakanrl Yang kenal spill muka asli nya jangan nanggung2,1
@sosmedkeras Spill mukanya gausah di sensor,1
@tanyarlfes Innalilahi wa innailaihi rojiun semoga kakek tenang di sisi Allah. Tapi tolong dong foto itu kakeknya jangan di sebarin gini,0
@folkshittmedia Spill sekolahnya dong beserta muka pembully,1
@bbaejiinn eh ini awalnya drmana? mau baca misal dia di spill ato dll,0
SPILL DONG INI DI CURUG MANA FOTO FOTONYA,0
@pentolkuriya Spill alamat nasduk enak nanti aku bawa leci,0
@adeenaine @Indrylsyapta MASA YA ? SPILL KTP,1
@convomfs Ga ada yg spill muka mertua dan mantan suaminya??,1
@starfess Kenapa kamu sebarin foto pacar aku nder,0
@CaldiSylla NGAKAK BGT AJG SPILL MUKA DIA DONGGG,1
Spill mukanya dong ,1
@valkyrvie spill di wa q donk ini mslhnyh ap,0
@lagikayaraya spill di wa,0
@idextratime Spill muka yang ngetweet,1
tl ak isinya war sama spill hft pgn komen tp lg pusink hp blom bener,0
@cactusg90203671 Biar ad yg spill fotonya amin ,1
Mukanya gak mau di spill juga kah,1
@tanyakanrl Spill nomornya biarkan netizen yg bertindak,1
knp ga ada yang spill foto inii https://t.co/ZsVpFR5ujA,0
day 3 ada foto hari batik kelompok tapi jangan post ah ntar doxxing /j hari ini lebih santai dikit soalnya anaknya juga agak gabut wkwkwk tapi gue supet ngantuk jadi turu puas pas jam istirahat (akhirnya dapet ruangan),0
@UPIfess spill nomer hp muka orgnya biar viral dn dpt sanksi sosial,1
@tanyakanrl spill muka ceweknya,1
mw! spill foto mw yang menurut kalian paling indaah dong versi kalian!,0
Akan ada spill foto. Buat contoh aja ,0
@WisnuGraha__ @frostypufff malah spill nomor si anj beneran minta diceramahin lu kali ka ega haha,0
@ramenrs_ plis penasaran bnget muka si yang ngeklakson kbrin gw kalo udah ada yng spill,1
@tanyarlfes spill muka pembullynya biar mampus,1
Muka Firdaus actually spill sikit. Dia nmpk terharu sgt. Tapi being Firdaus mungkin dia sajeee blurr kot. Da praktis jadi blur dgn Mawas kan. #MelurUntukFirdausSeason2 https://t.co/LVVkC3DSnj,0
@avp0cadoO @Iam_ni1 @oppagege mjb kak bisa spill foto si cewe selingkuhannya ga? hehehe,1
@worksfess Spill no wa orangnya mau gue kata2in,1
@habib_cmsh21 @HateyouAG @FEBRUARY29HARI @tanyarlfes Buru spill nomernya!!! Gw mau jg nih silaturahmi sama kasih kata2 mutiara indah nan merasuk ke dalam pori2nya!!!,1
Perlu di spill kak foto nya? ,0
@danile1950 @tribunkultur_ Sebarin aja nomer ya :(,1
@winwinttaa Spill nomernya. Mau ngirim santet,1
@malaishuf Sebar nomornya mba biar kapok,1
Awww di spill akhirnya proses fotonya ,0
@tanyarlfes Sebarin nomornya dia sini,1
Ini beneran kan? Spill nomornya aja pls sampe kena mental. masih bocil ko brengsek bgt gadiajarin ortunya apa. @yordunk,1
@mgiadl @stobbeery apaa harus di spill juga kah muka aslinya disini,1
@bisulpecahhhh spill mukanya dong,1
Emang gilaaaa spill coba mukanya,1
menunggu spill foto mbak billow,0
@sceneduh Gak tau belom ada yang spill fotonya ,0
@cinanazs spill nomor nya sekalian aja kananas biar ditandain,1
@convomfs mana sih spill muka cowo yg ngomong kek gini.,1
@cucuironman @sbtcon Spill dong kak nomor nya,1
@liliezs_ spill foto meng janda ituh,0
@marbleMINHEE spill foto lu yang paling best itu,0
@qwackgaon ah inimah tinggal disikat aja spill nomor wa nya,1
@Goropini @tanyakanrl wahhh spill HP nya dong mantap lah bisa tembus liat astronot,0
akhirnya yaa poto ini di spill https://t.co/6EtQnvaX1O,0
@Greschinov Spill nomornya biar di gas netizen wkwk,1
@olafaa_ @nsypl_ fiks sebar nomer cowo nya aja mba,1
@Askrlfess sebar nomernya aja nder,1
@raviopatra Spill muka sama tempat nambal ban dia biar usahanya ga laku. Please juga pake tw cw gitu,1
HEYY KOK DI SEBAR SIH FOTONYA BUB KATANYA CUMAN UNTUK AKU AJA ️ https://t.co/Wb8iR62Che,0
NO SHE AINT DEACTIVATED HER ACC BC SHE WANTS REST. akuu pahamm bgt kamu itu niatnya baik kamu mau yg terbaik buat readers sender secreto dan semuanya. tp honey maaf kamu udah salah langkah krn terlalu blunder dr yg awalnya gamau spill oknum tp malah jd begini:(,0
Jgn deh nnti muka pcrnya monji ke spill ,0
@bossbittchy @Noname09583816 Spill mukanya kak biar dirujak ama warga twitter ,1
anjir serang nomor 9 ._.,0
@girsangjose_ Spill fotonya kak,0
@cheeseucek Ih ingin berkata kasar. Spill nomernya kak,1
@007k1s Jgn sebar muka kk ,0
lain kali km spill skalian nomernya biar dirujak netijen,1
@vitaaheree MUKA LU MAU GW SPILL NIHH @vitaaheree DITUNGGU YA PERMINTAAN MAAFNYAAA,0
@KhHenz foto dan spill review ??? enak kah ?,0
tuh ada yang mau spam nomornya gak di ig kan gak bisa ya. spam aja nomor wa dia wkwkwkwk gue sebar sekalian ,1
@bryziees Spill foto nya,0
Ayo serang nomernya https://t.co/0c5nbaF6l0,1
@convomfs Nungguin ada yg spill muka aslinya,1
@Ekomaung Cerdas ieu mang eko nguam....nehna rek nuntut no hp d sebar geu da berkata kasar tiheula ka mang eko nguam....,0
@afcasiancup Serang wasit ama keluarganya biar anaknya yang marahin dia ampe kena mental cokkk kalo bisa tamat aja dah tu karirnya dia,1
Gausah disensor nomornya ayo kita serang,1
@FOODFESS2 Spill nder mumpung di rumah lg ada jagung,0
@tanyakanrl blok aja atau ga sebarin nomornya biar di tenor,1
@tanyakanrl suaminlu juga noh spill nama lengkap sama alamat atau kampusnya kan doi yang selingkuh,1
nanti poto n vid lain nya di spill pas okk sj,0
@Musafir52325065 Tolong spill ktp ibuk tu bg biar lebih jelas,1
Spill muka emaknya woi greget bgt anyenx,1
@OposisiCerdas Spill nama akun nya.. alamat rumahnya.. biar netizen bergerak ..!!,1
@tanyakanrl Nder kalo ini mah udah halal Halal untuk di spill nomornya sy mau silaturahmi,1
Cuman mau tanya saja : Disini sudah ada yang bisa bikin ruko belum? Spill dikomen foto rukonya.. #AkuNanya,0
@tanyakanrl kenapa ga lu spill aja nomornya,1
Kak nomor cowo itu sebarin ke grup gay aja ,1
@yourpetsfess Spill no hp or sosmednya nder. Biar kena hukum sosial sblm hukum akhirat,1
@ktoorush spill aja org itu muka ku,0
@Beowgyu KENAPA GITU SIH FOTONYA YG WAJAR BISA GAK gak bisa buat jj nanti! btw sebar ya di Yoobi,0
@sbyfess spill aja nder mukanya,1
@mennbaca spill foto merah itu lach,0
@sosmedkeras Spill aja nomernya biar dirujak rame rame...,1
@patriciafla_ fakta kan hihi spill au nya bisa lah wa,0
Pemikiram tolol darimane ini Ngakak sumpah.. woi... sender please. Spill nomer WAnya. Pengen gua hajar dengN kata kata mutiara yg berbobot ,1
@tvindonesiawkwk Penasaran ama muka cewenya ada yg bisa spill?,1
@yuseopx jangan sebar foto cwoku bs?,0
@kangjaill Spill rumahnya. Ada aja yg nyariin ntar,1
@shizuyasa99 Entar kalo jadi spill fotonya&gt;&lt;,0
@lagilagifelixx @AREAJULID Spill muka mak bapaknya yg bangsat dong. Biar bisa dirujak.,1
Tentera Brigade Al Qassam ni majoriti dekat kawasan yang tiada penempatan manusia. Tapi HisReal sibuk serang hospital dan rumah. ‍,0
@tanyarlfes Sebar no nya ama mukaknya kalo bisa lapor polisi (kalo polisi di sekitar mu tak acuh),1
@LRatna09 Eeeeh ngapain sebar sebar poto Saya..?,0
@KDYxPNG spill nomor rumahnya mau gw santet abis enih,1
anak mana ini we spill dlu nomor wassafnya https://t.co/Qul2Nh8Hwr,1
@maspinatt_ Yeee akhirnya spill muka,0
@tanyakanrl Spill nomernya,1
@glumzuy Mending di spill ig sma nomor hp si laki ama cewenya,1
@convomfs Kata gue lu bikin thread terus spill nomor sm mukanya nder kita siap serang,1
@springluvvv spill ntar klo jadi foto,0
@plupffy up aja pliss spill nomor wa nya biar pada silahturahmi,1
@karaage273 Spill ke aku no wa nya kalo dapet cuz sharing is caring,1
@tanyakanrl Sini spill nomornya nder siap menyerbu,1
@nasiudukugm Spill fotonya kak domen,0
@sftarrys Ayo para mutual serang nomor wa tersebut,1
@rhexynium manaa fotonya spill cpatt,0
Spill yuk muka RTnya,1
@sosoo9z demi tuhan skrg spill gak nomor tlp ani ani perek itu skrg emosi bgt gw kontol lah,1
@tanyarlfes Bro coba spill itu yg ngmg mukanya kek gmna biar kita gantian nilai,1
Bjir itu tweet mba mba spill faker ngeri dah foto org diupload juga,0
@lizkrm Sebar ka nomornya,1
hmmm bisa ikut pemilu ga yah udah dikeluarin dari kk serang udah lama tapi mau ngurus kk baru belum sempet. ktp baru juga belom ada. berasa penduduk gelap wkwk,0
@Jjoarms ada dah orang aneh bentar gw sebar nomornya,1
ORDER WA: 0812-7571-3754 Peramping Perut Flimty Fiber Cilegon Serang Flimty Fiber dikenal sebagai jus Peramping Perut Yang Fenomenal.,0
spill aja maunya nama sm nomernya :))),1
@Heraloebss SPILL SI ASN KEK MANA MUKANYA,1
@biwuuuuuu @unpamfess_ dulu bukannya udh pernah ke spill sampe ktp nya juga ya?,0
@mitwuri Nanti gw spill kmu kan kmrn foto ngefaker ,0
@txtdrimedia Spill kontak WA! https://t.co/n0foB7ganV,0
@zlkahra spill foto batik nya,0
@Restty_cayah Sorry Jang aq ngga tau klo spill alamat msk delik pidana ,0
Spill dulu wa top siniii,0
@sosoo9z plisss spill muka si bgst,1
@tanyakanrl nomornya sebarin aja ke grup gay,1
@kegblgnunfaedh Spill muka cewenya dong. Kek paling cantik aja kao dek.. dek..,1
spill dikit abis foto https://t.co/tEfwTmVpnv,0
@Pai_C1 spill aja muka nya,1
kata gue stop sebar foto abizar anjer,0
 spill penjaga pintu rumah kalian dong guys!!! https://t.co/Uf7D1blsqP,0
@berryloveyu Spill aja plis biar aku blok nomornya,1
@PartaiSocmed Spill lah nomornya pgn terror² dikit juga ,1
@snowjaeday6 Hmmmm. Spill nomornya sinih kak mau silaturahmi :),1
@kimjwvng Spill no wamu dong ganteng,0
@koninyu SPILL JUGA DONG FOTONYA,0
@s3_imon @j3llycap lsg ajaaa spill sama alamatnya,1
Kak tolong spill si bian konfes kek mana? Pasti muka nya lempeng ,0
@Drmhdk aku ga ikutin lagi kasusnya emng iya mau sebar foto?,0
@guidwes @syrfhdytllhx @Askrlfess Double standard emang cuma bisa nyalahin pelakor sebarin foto pelakornya tapi foto bapaknya gak disebar. padahal kesalahan ada di 2 orang,1
@cilokayaam sebarin aja nomornya biar dijapri sinii,1
@DuelNilou FAKKKK DOXXING RUMAH KOCAK.,0
td ada yg spill sampe nik &amp; no kk nya gokil emng netizen wkwkwkwk,0
@scholastikaoca @yx24__ @hahingang spill ng wa wae ojo ng kene,0
@ausieyy Kasih waktu lagi aja ka kalo sampe waktu yg kak osy kasih masih no respon spill aja,0
@smirnofckingu spill muka nya kali yaa wkwk,1
@hyejiwang Spill lagi dong kak nomer 21 ,0
@Yokanang_ Spill orgnya kalo ada yg tau mau liat gimana muka aslinya sok caper ini,1
@lHugRuto SPILL RUMAH NYA AJA GASI BANGG lgsg bom aja,1
@kegblgnunfaedh spill muka pembully sama akun sosmednya,1
@wonderbeom Coyy tiati nanti dia one month notice loh.. sebarin mukanya sama LinkedIn nyaaa,1
@jelajelni @discountfess Udah di spill di foto ka jelas semua,0
Spill la muka suami kau sekali mana adil spill muka pelakor saja,1
@sosoo9z Kak mana muka selingkuhannya kak sebarin aja biar kapok,1
seneng bgt dia ngabisin wktu breng temen2nya makasih udah gak sebar fotonya ,0
@emy_femmy Nomor 7 bikin kaget soalnya gw spill tweet lu yg kontroversi,0
@Debby_Serang minta no wa,0
@ningke coba spill muka nya de,1
maap bgt tp aku ngakak sama muka blio yg after kena serang doosik,0
@Askrlfess Sebar nomor telponnya jadi nomor sedot wc,1
@folkshittmedia Waduh muka nya dong tuh aki2 biar bisa w sebar di komun kemayoran soalnya w orang kemayoran..,1
@tanyarlfes spill nomernya,1
@tanyarlfes spill nomornya pengen gue katain,1
@kompascom spill dong dikit aja fotonya,0
@DhiniFirda spill foto ktp karo foto selfi awmu nggowo ktp engkok tak bagi i duwik,0
@convomf Udah lah kita spill aja sama mukanya https://t.co/y580RM1ykk,1
@gembulldog_ spill nama dan foto dong ,1
@myxynerva Sebarin nomornya ka,1
spill fotonya dong kak kalau berani https://t.co/nsFKxmTYkK,0
@ssxobin spill alamat,0
spill dong ceritanya lanjut wa aja AHAHA,0
@convomfs Spill nomor wa nya mbak sini tak bacoti lagi pingin misuh misuh,1
@tanyakanrl Nder spill alamat pen gua gebug,1
Spill say nomor + akunnya,1
@woonhaik coba tebak kapan aku spill muka? ,0
@Aryprasetyo85 Spill alamat akun ig dan no hp Mau silaturahmi,1
@starfess mau nge spill tapi rumah nya lagi ada bencana besar,0
@owhsehun2 Spill ada apa wa,0
@Chintyaagt Iki seng sebar foto cewe di akun p*rn iku a?,0
@Rattlexnakez ka aku ada foto ka bam sini aku spill in,0
HAJAR AJA TERUS AKU DENGAN FOTO FOTO KALIAN SERANG,0
@Minm00ngie kontol. spill wa bisa kli sa kok gue gedeg liatnya,1
tolong fotonya segera di spill ️ https://t.co/WGSyLgjBj0,0
@sbmptnfess Spill akun muka nomor mau silaturahmi mau nonjok asyu kau,1
@tanyarlfes spill foto sama bapak,0
@faa88990 itulah siapa sih ni lgsg spill mukanya gabisa ya,1
@UmmiiiA cek wa gue spill video wkwk,0
Ini yang di spill no telp nya 1 orang aja?,1
@putrimrndd kmp ga suami kakaklu yg dirusakin jg mentalnya ??? kan suami kakaklu yg taik juga ?? yuk spill wa suami jg yuk ,1
@tanyarlfes NDER SPILL AJA MUKANYA,1
@guaijall tuhannn gkbsa gue bertahan 2 menit sama yg begini. spill muka wkkw,1
@Nina_Ardha @tanyarlfes Spill fotonya kak wkwk,0
Jangan sebarin foto suami akuu,0
@archinism Itu foto sama aku loh jangan di sebar,0
spill aja sih kata gue tuh nomor yang nelpon,1
AKHIRNYA KE SPILL RUMAHNYA,1
@princereo_ @convomf Spill nomornya kak Pengen silahturahmi,1
@khansashals Ga lahhh aku mau post foto di komen ni tp takut ad yg lihat pdhl mau spill sesuatu,0
@gazedte spill anjir nomornya,1
@Selasarabu_ Spill mukanya jir biar cewe2 lain gak resah kalo papasan sm mahluk laknatullah gitu,1
